gene,compartment,log2FoldChange,abs_log2FC,padj,negLogP,tau_specificity,detection_rate_cirrh,pathway_relevance,druggability,surface_or_secreted,literature_fibrosis,cci_evidence,rule_score,ml_score,final_score,translational_category
DUSP23,Endothelial,1.832538568249462,1.832538568249462,0.0132192753345603,1.8787923517208607,0.4953780392085666,0.48097928436911486,0,0,0,0,0.0,0.16155112796733834,0.0,0.11308578957713683,Exploratory
CMTM3,Mesenchyme,2.2034880959989795,2.2034880959989795,0.001695011985853,2.770827226445315,0.5470284396173257,0.24177949709864605,0,0,0,0,0.0,0.16140933974613125,0.0,0.11298653782229187,Exploratory
SIL1,Mesenchyme,1.6697854978325697,1.6697854978325697,0.0350943071306485,1.454763327473351,0.5926798874611566,0.2978723404255319,0,0,0,0,0.0,0.16064836180243613,0.0,0.11245385326170529,Exploratory
CD82,Endothelial,-1.7032913963541163,1.7032913963541163,0.0016766813390277,2.7755494692079385,0.671373511770833,0.0583804143126177,0,0,0,0,0.0,0.16037376050416,0.0,0.11226163235291199,Exploratory
HIPK2,Endothelial,-1.481550088384534,1.481550088384534,0.0419567007690227,1.3771986695285634,0.6440571818700642,0.2177024482109228,0,0,0,0,0.0,0.15993775541680932,0.0,0.11195642879176652,Exploratory
GYPC,Mesenchyme,1.7419015539089706,1.7419015539089706,0.0066159561773301,2.1794073801191662,0.45610067113899067,0.5589941972920697,0,0,0,0,0.0,0.15911962768168778,0.0,0.11138373937718143,Exploratory
DOCK8,Endothelial,2.016137258381691,2.016137258381691,0.0322129183292515,1.4919699284905268,0.6536924427431232,0.04632768361581921,0,0,0,0,0.0,0.1579308311971171,0.0,0.11055158183798196,Exploratory
ANKRD44,Endothelial,-2.195680212927664,2.195680212927664,0.0002688312492235,3.5705202498424518,0.6073136306107886,0.03653483992467043,0,0,0,0,0.0,0.15750770328076683,0.0,0.11025539229653677,Exploratory
RP5-1042K10.10,Mesenchyme,-3.653947402014477,3.653947402014477,0.018609401729586,1.7302675887024401,0.49849388055128585,0.007736943907156673,0,0,0,0,0.0,0.15699435512757842,0.0,0.10989604858930489,Exploratory
CD99,Mesenchyme,1.0449063874117142,1.0449063874117142,0.0432848919836914,1.3636636619157874,0.418257275755391,0.8143133462282398,0,0,0,0,0.0,0.15673627077187838,0.0,0.10971538954031486,Exploratory
CTSD,Endothelial,-1.7901015199829506,1.7901015199829506,3.1866015987267e-07,6.49667223031044,0.41768048966613175,0.4595103578154426,0,0,0,0,0.0,0.1562340743521099,0.0,0.10936385204647692,Exploratory
EPOR,Endothelial,-1.7537901570055623,1.7537901570055623,0.0042903569162082,2.367506577211077,0.6641111164163903,0.03427495291902072,0,0,0,0,0.0,0.15604353927536393,0.0,0.10923047749275475,Exploratory
CEACAM1,Endothelial,-1.40293220100557,1.40293220100557,0.0198118630113517,1.7030746835979058,0.6908342830017984,0.07532956685499058,0,0,0,0,0.0,0.1558873058849396,0.0,0.10912111411945771,Exploratory
TMSB10,Mesenchyme,1.8784885240301723,1.8784885240301723,0.0002514525554611,3.599543946374273,0.22450767479082648,0.9845261121856866,0,0,0,0,0.0,0.15579716362637522,0.0,0.10905801453846264,Exploratory
ART4,Endothelial,-1.6947972066123682,1.6947972066123682,0.0352589916733072,1.452730111690134,0.6654109612404416,0.05800376647834275,0,0,0,0,0.0,0.1541862103847111,0.0,0.10793034726929776,Exploratory
CA13,Endothelial,-3.0230406072628675,3.0230406072628675,0.0418595827668712,1.3782051047825346,0.549485838195161,0.006779661016949152,0,0,0,0,0.0,0.15282639546338223,0.0,0.10697847682436755,Exploratory
MEGF6,Mesenchyme,3.0312893066764923,3.0312893066764923,0.0208376089050056,1.6811521173753654,0.5205354920910235,0.059961315280464215,0,0,0,0,0.0,0.1526362249594006,0.0,0.10684535747158042,Exploratory
REEP4,Macrophage,1.0538050038254545,1.0538050038254545,0.002072022539513,2.6836055246348747,0.6384994356230488,0.2121067683508103,0,0,0,0,0.0,0.15259520155404926,0.0,0.10681664108783448,Exploratory
TMEM64,Macrophage,-1.9392525378732288,1.9392525378732288,0.0005573672432019,3.2538585586128286,0.6229228805146819,0.016205910390848427,0,0,0,0,0.0,0.15202896784106432,0.0,0.10642027748874501,Exploratory
HIF1A,Endothelial,-1.6234211631111843,1.6234211631111843,0.0024868094512421,2.6043574907431246,0.5550990571428447,0.26440677966101694,0,0,0,0,0.0,0.1514263948772961,0.0,0.10599847641410726,Exploratory
S100A6,Mesenchyme,1.4393789396698475,1.4393789396698475,0.0049257231750139,2.307529999103113,0.2865278387353472,0.941972920696325,0,0,0,0,0.0,0.15127864736345464,0.0,0.10589505315441824,Exploratory
TLE1,Macrophage,-1.907668493085632,1.907668493085632,0.0409799320979121,1.3874287655425963,0.6493296333620415,0.0109628217349857,0,0,0,0,0.0,0.1504830518086944,0.0,0.10533813626608607,Exploratory
PABPC3,Macrophage,-2.013155690509978,2.013155690509978,0.0480317920432566,1.3184712097387399,0.6195752156076687,0.05052430886558627,0,0,0,0,0.0,0.14973268481827684,0.0,0.10481287937279378,Exploratory
PRNP,Macrophage,-0.8776632966570146,0.8776632966570146,0.027150974808807,1.566214573202729,0.6194146450118269,0.29837940896091514,0,0,0,0,0.0,0.1488066285574679,0.0,0.10416463999022753,Exploratory
SNN,Endothelial,-1.2307431194753409,1.2307431194753409,0.0424408460271376,1.3722159673424406,0.6914364250005846,0.053483992467043315,0,0,0,0,0.0,0.14867914543542068,0.0,0.10407540180479448,Exploratory
TAGLN2,Mesenchyme,1.259701986013129,1.259701986013129,0.0350943071306485,1.454763327473351,0.3685644721351316,0.7949709864603481,0,0,0,0,0.0,0.1485553678374324,0.0,0.10398875748620268,Exploratory
CDKN1A,Mesenchyme,-1.4098801589548386,1.4098801589548386,0.0199275899669738,1.7005452214868406,0.5117743369025155,0.4119922630560928,0,0,0,0,0.0,0.14798367854031763,0.0,0.10358857497822234,Exploratory
RP5-1085F17.3,Mesenchyme,-2.254759763249525,2.254759763249525,0.0227435306176211,1.6431421162212627,0.5875215253077245,0.0367504835589942,0,0,0,0,0.0,0.14765065503414196,0.0,0.10335545852389937,Exploratory
NDFIP2,Macrophage,-1.849848330781512,1.849848330781512,0.0052207888290554,2.282263872817001,0.6215624201096361,0.018589132507149667,0,0,0,0,0.0,0.14651073962371575,0.0,0.10255751773660102,Exploratory
NKX3-1,Endothelial,-2.368617125512098,2.368617125512098,0.0418776182987571,1.3780180258738135,0.5857094075907909,0.010169491525423728,0,0,0,0,0.0,0.1463160137458191,0.0,0.10242120962207336,Exploratory
MPZL1,Mesenchyme,1.5907388489347705,1.5907388489347705,0.0470352890416358,1.3275761828009096,0.5618429214813386,0.24177949709864605,0,0,0,0,0.0,0.14556822125897012,0.0,0.10189775488127908,Exploratory
MYDGF,Mesenchyme,1.6261617651972802,1.6261617651972802,0.0039508118505549,2.4033136522247647,0.4061866094971033,0.5473887814313346,0,0,0,0,0.0,0.14439656784373484,0.0,0.10107759749061437,Exploratory
YIPF3,Mesenchyme,1.157086021184916,1.157086021184916,0.0482879562436727,1.3161611754420313,0.499787275853545,0.4758220502901354,0,0,0,0,0.0,0.1443418170208,0.0,0.10103927191456,Exploratory
FRY,Mesenchyme,-1.5551698168285168,1.5551698168285168,0.0338556820993289,1.4703684319332972,0.611174491688479,0.11605415860735009,0,0,0,0,0.0,0.14415209503637216,0.0,0.10090646652546051,Exploratory
CTSD,Mesenchyme,1.31618909656044,1.31618909656044,0.030359527518253,1.5177049915977772,0.41768048966613175,0.6112185686653772,0,0,0,0,0.0,0.1431616334907755,0.0,0.10021314344354283,Exploratory
PPP1R15A,Mesenchyme,-1.4768582595484423,1.4768582595484423,0.009272708946962,2.032793371696823,0.3914428070746678,0.6131528046421664,0,0,0,0,0.0,0.14277143890134192,0.0,0.09994000723093933,Exploratory
CAPZA2,Mesenchyme,-1.3692666114161651,1.3692666114161651,0.0115894013616549,1.9359389964819995,0.5203032538587701,0.33849129593810445,0,0,0,0,0.0,0.1424838989215718,0.0,0.09973872924510024,Exploratory
HINT1,Endothelial,0.7100612045890794,0.7100612045890794,0.0420149340102387,1.3765963142345599,0.3438082529801641,0.9152542372881356,0,0,0,0,0.0,0.14170428445613384,0.0,0.09919299911929368,Exploratory
MYL12B,Mesenchyme,1.1136618472756414,1.1136618472756414,0.0304053455044212,1.5170500572139456,0.3067122022743843,0.8974854932301741,0,0,0,0,0.0,0.14119723480547416,0.0,0.09883806436383191,Exploratory
SYNE1,Endothelial,-1.316399291296788,1.316399291296788,0.0245405375066499,1.6101159292367422,0.5972281708178114,0.1672316384180791,0,0,0,0,0.0,0.14092370178536923,0.0,0.09864659124975846,Exploratory
MEST,Endothelial,-2.234195488246623,2.234195488246623,0.0482408615776947,1.3165849443360411,0.5746412186718306,0.01544256120527307,0,0,0,0,0.0,0.14091191034922768,0.0,0.09863833724445936,Exploratory
MTSS1,Mesenchyme,2.2258467440746097,2.2258467440746097,0.0250651181929627,1.6009302431582293,0.49923695397137113,0.17988394584139264,0,0,0,0,0.0,0.14057137362350944,0.0,0.0983999615364566,Exploratory
HIBCH,Endothelial,-1.423548652002668,1.423548652002668,0.0303362648487225,1.5180378927466749,0.567009930867682,0.2071563088512241,0,0,0,0,0.0,0.1400606723699238,0.0,0.09804247065894667,Exploratory
ADD3,Endothelial,-1.43785203925376,1.43785203925376,0.0003224353123915,3.4915574013056574,0.5298300703759751,0.20828625235404896,0,0,0,0,0.0,0.13865058470193709,0.0,0.09705540929135595,Exploratory
EXT1,Macrophage,-1.7401606859468195,1.7401606859468195,0.0399290920749792,1.3987105648697606,0.6005971834479599,0.04242135367016206,0,0,0,0,0.0,0.13839897139744656,0.0,0.09687927997821258,Exploratory
LPP,Macrophage,-0.6329739083075411,0.6329739083075411,0.0309984532835294,1.5086599754298078,0.6271582088443406,0.2340324118207817,0,0,0,0,0.0,0.13826110864105545,0.0,0.0967827760487388,Exploratory
XXbac-BPG299F13.17,Mesenchyme,-2.6639263521955283,2.6639263521955283,0.0318052616617363,1.497501027134116,0.5100258977639848,0.017408123791102514,0,0,0,0,0.0,0.13671593840878563,0.0,0.09570115688614993,Exploratory
TMED3,Mesenchyme,2.422193444203233,2.422193444203233,2.2407846475127636e-05,4.649599879694722,0.3586209363931608,0.30754352030947774,0,0,0,0,0.0,0.13567317446454885,0.0,0.09497122212518419,Exploratory
AGTRAP,Mesenchyme,1.9665986776441091,1.9665986776441091,0.0255948435044521,1.5918475215292731,0.48916337681368594,0.20889748549323017,0,0,0,0,0.0,0.13503729414305762,0.0,0.09452610590014034,Exploratory
PSMB9,Mesenchyme,1.195704788706626,1.195704788706626,0.0341761570172858,1.4662767736813727,0.4836230710166264,0.40038684719535783,0,0,0,0,0.0,0.1344517719085518,0.0,0.09411624033598624,Exploratory
EIF4EBP1,Mesenchyme,1.8506545987743004,1.8506545987743004,0.0293534898880129,1.5323402573122988,0.47191006300554905,0.26499032882011603,0,0,0,0,0.0,0.13371228021178003,0.0,0.09359859614824602,Exploratory
NUCB2,Mesenchyme,1.6134943089627165,1.6134943089627165,0.0166842408976667,1.777693548161374,0.41532418293202555,0.4410058027079304,0,0,0,0,0.0,0.13343389451179558,0.0,0.0934037261582569,Exploratory
TTC9,Endothelial,2.2883292363237904,2.2883292363237904,0.0201776890761408,1.6951285744197064,0.5148001719157943,0.03992467043314501,0,0,0,0,0.0,0.13198654372366084,0.0,0.09239058060656258,Exploratory
VASP,Mesenchyme,-1.321015130838003,1.321015130838003,0.0315523911924102,1.500967722241801,0.5375748680127791,0.21663442940038685,0,0,0,0,0.0,0.1316953328731162,0.0,0.09218673301118133,Exploratory
ERAP2,Endothelial,-2.0517695054851948,2.0517695054851948,0.0120431196592724,1.9192609985174423,0.5239863841452327,0.04105461393596987,0,0,0,0,0.0,0.12948627771386384,0.0,0.09064039439970469,Exploratory
PAFAH1B3,Mesenchyme,1.872487952364194,1.872487952364194,0.0470352890416358,1.3275761828009096,0.5037956474313775,0.14893617021276595,0,0,0,0,0.0,0.12934056923812648,0.0,0.09053839846668853,Exploratory
SORL1,Macrophage,0.8279852098714074,0.8279852098714074,0.0209405973414674,1.6790109340037385,0.5259819608371158,0.3179218303145853,0,0,0,0,0.0,0.1282181098762773,0.0,0.0897526769133941,Exploratory
ME2,Endothelial,-1.3389562914320623,1.3389562914320623,0.0282266050229783,1.549341353820904,0.5704100689948667,0.09001883239171375,0,0,0,0,0.0,0.12727082798683478,0.0,0.08908957959078434,Exploratory
MGAT4A,Macrophage,0.9203253719624724,0.9203253719624724,0.0385913089245723,1.4135104909523533,0.5457145901189892,0.24118207816968543,0,0,0,0,0.0,0.12638381801643664,0.0,0.08846867261150564,Exploratory
IFRD1,Mesenchyme,-1.5242575968434242,1.5242575968434242,0.0261639500093358,1.5822966893325485,0.5013064803057435,0.19148936170212766,0,0,0,0,0.0,0.1257586247970125,0.0,0.08803103735790874,Exploratory
HS3ST3B1,Endothelial,-3.014164736070267,3.014164736070267,0.0010877197998156,2.9634829659120676,0.4036072401112098,0.013182674199623353,0,0,0,0,0.0,0.12473478480165516,0.0,0.0873143493611586,Exploratory
TMSB10,Endothelial,0.7040769895664101,0.7040769895664101,0.0162009844805148,1.7904585940089544,0.22450767479082648,0.9992467043314501,0,0,0,0,0.0,0.12359230895645652,0.0,0.08651461626951956,Exploratory
RPL28,Mesenchyme,1.3898857020820037,1.3898857020820037,0.0219722141623587,1.6581261765777981,0.15699606334624186,0.9941972920696325,0,0,0,0,0.0,0.12292240387991832,0.0,0.08604568271594282,Exploratory
IRF2BPL,Mesenchyme,-1.5557171838690642,1.5557171838690642,0.0272018747978442,1.5654011626459747,0.4867731874046378,0.17408123791102514,0,0,0,0,0.0,0.12130807287219231,0.0,0.08491565101053461,Exploratory
UGCG,Macrophage,-1.1266658931756437,1.1266658931756437,0.0457275854734421,1.3398217298077006,0.54773607861202,0.1344137273593899,0,0,0,0,0.0,0.12074462631495522,0.0,0.08452123842046864,Exploratory
PPP1R14B,Mesenchyme,1.69960768782176,1.69960768782176,0.0338556820993289,1.4703684319332972,0.44128097466952676,0.2379110251450677,0,0,0,0,0.0,0.12012469840891762,0.0,0.08408728888624233,Exploratory
RP11-294J22.6,Mesenchyme,-2.0198948033775377,2.0198948033775377,0.0319829385192165,1.4950816367732573,0.4863820457514416,0.05609284332688588,0,0,0,0,0.0,0.12002017850408767,0.0,0.08401412495286135,Exploratory
GALNT1,Mesenchyme,2.3863996885717,2.3863996885717,0.0293432815593373,1.532491319142401,0.3839410648716171,0.20696324951644102,0,0,0,0,0.0,0.11992870811763608,0.0,0.08395009568234525,Exploratory
CHID1,Mesenchyme,1.239571098347936,1.239571098347936,0.0350943071306485,1.454763327473351,0.4275495845757586,0.3520309477756286,0,0,0,0,0.0,0.11753541029634179,0.0,0.08227478720743925,Exploratory
TMED9,Mesenchyme,1.35121933054654,1.35121933054654,0.010996088438122,1.9587617759189728,0.3179790719905825,0.5589941972920697,0,0,0,0,0.0,0.1170468650498554,0.0,0.08193280553489878,Exploratory
RP11-138A9.1,Mesenchyme,-2.464780581851728,2.464780581851728,0.0090436987413332,2.043653913062165,0.42083774263012697,0.0425531914893617,0,0,0,0,0.0,0.11567923927906398,0.0,0.08097546749534479,Exploratory
RP11-255M2.3,Mesenchyme,-2.107169718886361,2.107169718886361,0.0047564626152414,2.3227159123637082,0.41263650530703083,0.12959381044487428,0,0,0,0,0.0,0.11507983506910924,0.0,0.08055588454837646,Exploratory
MZT2B,Endothelial,0.9322156226277456,0.9322156226277456,0.0424871503956574,1.3717423959743211,0.30938218882448004,0.671563088512241,0,0,0,0,0.0,0.11448687299036212,0.0,0.08014081109325348,Exploratory
MAP2K1,Mesenchyme,-1.7898864875940543,1.7898864875940543,0.0334707458591212,1.4753346097548174,0.4854432613431082,0.05609284332688588,0,0,0,0,0.0,0.11435963188767406,0.0,0.08005174232137184,Exploratory
TSPYL1,Mesenchyme,-1.3738563020260883,1.3738563020260883,0.0343413016814465,1.4641832472544445,0.4546118320241272,0.2127659574468085,0,0,0,0,0.0,0.11308459535344248,0.0,0.07915921674740974,Exploratory
ASNA1,Mesenchyme,1.238606633016501,1.238606633016501,0.0467024121708382,1.330660687625965,0.3750205986919011,0.42940038684719534,0,0,0,0,0.0,0.11258182571963155,0.0,0.07880727800374207,Exploratory
SNX5,Endothelial,-1.1368124130670936,1.1368124130670936,0.0307759919820702,1.5117879398460006,0.45151889865745265,0.25348399246704334,0,0,0,0,0.0,0.1110618121008608,0.0,0.07774326847060256,Exploratory
GPR157,Macrophage,-1.7404574166469875,1.7404574166469875,0.0255651226600351,1.592352119211702,0.4847295513448594,0.021448999046711152,0,0,0,0,0.0,0.1099776939100523,0.0,0.0769843857370366,Exploratory
SNX9,Macrophage,-0.8043901350798978,0.8043901350798978,0.0486010069459563,1.3133547326607082,0.5217023443061931,0.14251668255481412,0,0,0,0,0.0,0.10786807345662866,0.0,0.07550765141964005,Exploratory
WDR1,Mesenchyme,-1.2665559633098828,1.2665559633098828,0.0267740107346188,1.572286566824147,0.3967542223219703,0.2901353965183752,0,0,0,0,0.0,0.1052058575042548,0.0,0.07364410025297836,Exploratory
DCLRE1C,Mesenchyme,-2.480154532383402,2.480154532383402,0.0166842408976667,1.777693548161374,0.38054913915430905,0.03481624758220503,0,0,0,0,0.0,0.10495968145904055,0.0,0.07347177702132839,Exploratory
PRKX,Mesenchyme,-1.8632982452334657,1.8632982452334657,0.018609401729586,1.7302675887024401,0.4061114557843416,0.1102514506769826,0,0,0,0,0.0,0.10388438312058616,0.0,0.0727190681844103,Exploratory
ETNK1,Macrophage,-0.8704256325932597,0.8704256325932597,0.0055718114332241,2.2540035898245256,0.45501307948463443,0.20448045757864633,0,0,0,0,0.0,0.10331176470203429,0.0,0.072318235291424,Exploratory
RPS6KA5,Mesenchyme,-1.9380170741814569,1.9380170741814569,0.0255144978725911,1.5932129741986403,0.4018558365711427,0.08897485493230174,0,0,0,0,0.0,0.10203809579896791,0.0,0.07142666705927754,Exploratory
IMPDH2,Endothelial,1.1074437566762467,1.1074437566762467,0.0245405375066499,1.6101159292367422,0.37772741010630984,0.335969868173258,0,0,0,0,0.0,0.10176890735807509,0.0,0.07123823515065256,Exploratory
ENO1,Mesenchyme,1.281912591412883,1.281912591412883,0.0139002117368418,1.8569785842465065,0.20148790176355785,0.6711798839458414,0,0,0,0,0.0,0.09915110284439116,0.0,0.06940577199107381,Exploratory
YPEL3,Mesenchyme,1.2976642060860453,1.2976642060860453,0.0465772975530859,1.3318257131356015,0.35387836248046106,0.32108317214700194,0,0,0,0,0.0,0.0982074467641341,0.0,0.06874521273489385,Exploratory
KDELR2,Mesenchyme,1.1466908645076723,1.1466908645076723,0.0471788078441243,1.3262530374491468,0.2833479471026692,0.5183752417794971,0,0,0,0,0.0,0.0979556545009458,0.0,0.06856895815066205,Exploratory
MARCH6,Mesenchyme,-1.73511480462279,1.73511480462279,0.0063294041829062,2.198637170275669,0.3587435733442589,0.1702127659574468,0,0,0,0,0.0,0.0974636640500914,0.0,0.06822456483506398,Exploratory
SVIP,Endothelial,0.7993826113496829,0.7993826113496829,0.0456280778599474,1.340767826042176,0.3660643630402382,0.40037664783427496,0,0,0,0,0.0,0.09736576999837306,0.0,0.06815603899886113,Exploratory
ATP13A2,Endothelial,1.4629464531209413,1.4629464531209413,0.0392098892625933,1.4066043842418128,0.42459833332763725,0.103954802259887,0,0,0,0,0.0,0.09709275202109646,0.0,0.06796492641476752,Exploratory
OSTC,Mesenchyme,1.4168079016079709,1.4168079016079709,0.0234512073584789,1.6298347932206643,0.20877766613170465,0.5996131528046421,0,0,0,0,0.0,0.09606124996762122,0.0,0.06724287497733485,Exploratory
ARSG,Endothelial,-1.8249078515635488,1.8249078515635488,0.0268351439751486,1.5712960703063352,0.4050740276606551,0.045574387947269306,0,0,0,0,0.0,0.09572977161218107,0.0,0.06701084012852675,Exploratory
TP53I13,Endothelial,1.630740903013946,1.630740903013946,0.0216276498756213,1.664990669719515,0.38581249025022274,0.12052730696798493,0,0,0,0,0.0,0.09452365188173509,0.0,0.06616655631721456,Exploratory
CSRNP1,Mesenchyme,-1.542017329050579,1.542017329050579,0.0172502626450241,1.7632042881607763,0.34375741790105047,0.19922630560928434,0,0,0,0,0.0,0.0908599872069368,0.0,0.06360199104485575,Exploratory
MLEC,Endothelial,1.3369472644332565,1.3369472644332565,0.0276443504446061,1.5583936101613978,0.2989649625373677,0.3450094161958569,0,0,0,0,0.0,0.08950362100402627,0.0,0.06265253470281838,Exploratory
CYCS,Mesenchyme,-1.1467478003385612,1.1467478003385612,0.040500623957741,1.3925382859380115,0.2464619033064967,0.5087040618955513,0,0,0,0,0.0,0.08862349844483255,0.0,0.06203644891138278,Exploratory
NUDT2,Macrophage,0.9971906928326266,0.9971906928326266,0.0145003126928691,1.8386226322944508,0.40268117573702444,0.15109628217349858,0,0,0,0,0.0,0.08730834504051023,0.0,0.061115841528357154,Exploratory
GTF2H2,Macrophage,-1.1294774796059743,1.1294774796059743,0.0255651226600351,1.592352119211702,0.41584651925662713,0.0548141086749285,0,0,0,0,0.0,0.08298913456225895,0.0,0.05809239419358126,Exploratory
CPNE3,Macrophage,-0.732920872660102,0.732920872660102,0.0255651226600351,1.592352119211702,0.33349608700801214,0.23641563393708293,0,0,0,0,0.0,0.07269570343460913,0.0,0.05088699240422639,Exploratory
ERCC1,Macrophage,0.6545938284389845,0.6545938284389845,0.0099083426265264,2.0039989840969996,0.26416796861310515,0.3894184938036225,0,0,0,0,0.0,0.07143126785483711,0.0,0.05000188749838597,Exploratory
PAN3,Mesenchyme,-1.79708146689911,1.79708146689911,0.042985092192737,1.3666821374669837,0.19679612419294676,0.06382978723404255,0,0,0,0,0.0,0.04766784367114896,0.0,0.033367490569804266,Exploratory
PPP4R3B,Mesenchyme,-1.6734343554672635,1.6734343554672635,0.0293534898880129,1.5323402573122988,0.1713589556038638,0.07736943907156674,0,0,0,0,0.0,0.04077713014933545,0.0,0.028543991104534813,Exploratory
N4BP2L1,Mesenchyme,-1.795136780273978,1.795136780273978,0.0278722476788585,1.5548280074200054,0.13988435435624397,0.08317214700193423,0,0,0,0,0.0,0.036944267439366775,0.0,0.02586098720755674,Exploratory
